FrameID,Right,PalmX,PalmY,PalmZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ
894120,True,21.181215286254883,251.76234436035156,102.17410278320312,-71.03060913085938,264.9567565917969,93.552490234375,-18.70155143737793,316.84320068359375,17.825592041015625,-7.488466262817383,237.48336791992188,-5.707396507263184,42.30400466918945,243.4120635986328,-6.340409755706787,84.16898345947266,254.10531616210938,19.023956298828125
894123,True,21.1691951751709,251.78941345214844,102.14923858642578,-70.88167572021484,265.8727111816406,93.95246887207031,-17.96889877319336,317.89752197265625,18.47470474243164,-8.915387153625488,229.8614959716797,-2.1390883922576904,42.761192321777344,244.82827758789062,-6.587142467498779,84.82600402832031,256.78692626953125,19.567441940307617
894124,True,21.162364959716797,251.8083953857422,102.1284408569336,-70.87680053710938,266.25048828125,94.1878662109375,-17.914493560791016,318.0513000488281,18.576887130737305,-9.118949890136719,227.52928161621094,-0.915361762046814,42.93232727050781,245.453125,-6.674584865570068,85.17559814453125,258.13983154296875,19.881011962890625
894125,True,21.1573543548584,251.81546020507812,102.11872100830078,-70.85442352294922,266.2349853515625,94.15385437011719,-17.900054931640625,318.09234619140625,18.604732513427734,-9.179744720458984,226.62890625,-0.4076961874961853,43.00809097290039,245.7191925048828,-6.708328723907471,85.29362487792969,258.64642333984375,20.000452041625977
894126,True,21.153417587280273,251.82566833496094,102.11531829833984,-70.81190490722656,266.28851318359375,94.1507797241211,-17.882314682006836,318.0938720703125,18.608821868896484,-9.194144248962402,225.7960205078125,0.06580140441656113,43.111595153808594,246.0854949951172,-6.7487101554870605,85.40118408203125,259.1905517578125,20.129411697387695
894127,True,21.146282196044922,251.8368377685547,102.11035919189453,-70.75955200195312,266.3346862792969,94.11660766601562,-17.87619400024414,317.91082763671875,18.47989273071289,-9.097681045532227,225.34605407714844,0.30034950375556946,43.231929779052734,246.5023956298828,-6.791754722595215,85.52581787109375,259.77154541015625,20.27655792236328
894128,True,21.145143508911133,251.85569763183594,102.10193634033203,-70.70274353027344,266.3974609375,94.10923767089844,-17.955657958984375,317.3952941894531,18.126230239868164,-8.903691291809082,225.20550537109375,0.35088804364204407,43.33503723144531,246.90350341796875,-6.822522163391113,85.6822280883789,260.5104064941406,20.45885467529297
894129,True,21.14711570739746,251.8719024658203,102.09256744384766,-70.65892028808594,266.4171142578125,94.10198211669922,-18.11060905456543,316.72894287109375,17.689403533935547,-8.699294090270996,225.13302612304688,0.35571080446243286,43.43355178833008,247.25193786621094,-6.8468146324157715,85.8245849609375,261.191650390625,20.626508712768555
894130,True,21.144990921020508,251.88648986816406,102.0855941772461,-70.62366485595703,266.3364562988281,94.05823516845703,-18.392114639282227,315.7570495605469,17.08511734008789,-8.514018058776855,225.1154022216797,0.3305361270904541,43.54253005981445,247.65029907226562,-6.875546932220459,85.9268569946289,261.7979431152344,20.76995277404785
894131,True,21.138689041137695,251.9114532470703,102.07361602783203,-70.57611846923828,266.31317138671875,94.05107116699219,-18.831491470336914,314.52423095703125,16.356122970581055,-8.325257301330566,225.14248657226562,0.287661612033844,43.66305923461914,248.185791015625,-6.918544769287109,86.00191497802734,262.4354553222656,20.897998809814453
894132,True,21.134916305541992,251.9381866455078,102.06124877929688,-70.50027465820312,266.194091796875,93.97969818115234,-19.349515914916992,313.3319091796875,15.707660675048828,-8.139107704162598,225.16604614257812,0.2467269003391266,43.769039154052734,248.70852661132812,-6.958349227905273,86.07511901855469,263.0734558105469,21.0212459564209
894133,True,21.134366989135742,251.98695373535156,102.07103729248047,-70.39490509033203,266.0238952636719,93.93140411376953,-20.10762596130371,311.908203125,15.01980972290039,-7.92000150680542,225.20594787597656,0.2084607630968094,43.91026306152344,249.34701538085938,-6.980886936187744,86.14263153076172,263.7791442871094,21.162057876586914
894134,True,21.163673400878906,252.14988708496094,102.1319808959961,-70.17383575439453,265.4935607910156,93.87734985351562,-21.4931583404541,310.3139953613281,14.505847930908203,-7.489490509033203,224.9463348388672,0.3157061040401459,44.13825607299805,250.36932373046875,-6.973830699920654,86.16809844970703,265.10736083984375,21.35595703125
894135,True,21.179813385009766,252.2314453125,102.22151184082031,-69.69364929199219,265.1035461425781,93.64441680908203,-23.114696502685547,308.4072570800781,14.020990371704102,-7.114139080047607,224.69358825683594,0.38937780261039734,44.522972106933594,251.5776824951172,-6.967278957366943,86.2586898803711,266.3353576660156,21.619760513305664
894136,True,21.184146881103516,252.26226806640625,102.26301574707031,-68.82152557373047,265.6186828613281,93.35285186767578,-25.307668685913086,305.0328674316406,12.951175689697266,-6.239665508270264,225.60580444335938,-0.4677293598651886,45.3809814453125,253.47152709960938,-7.0370330810546875,86.39824676513672,267.20831298828125,21.82427978515625
894137,True,21.19430160522461,252.306884765625,102.30732727050781,-68.03484344482422,266.3432922363281,93.36958312988281,-27.616228103637695,300.54864501953125,11.636618614196777,-4.437370777130127,229.52099609375,-3.0877699851989746,46.342613220214844,255.595458984375,-7.067811965942383,86.53507232666016,268.06451416015625,22.01472282409668
894138,True,21.25932502746582,252.35208129882812,102.36744689941406,-66.8740005493164,267.3050537109375,93.52056884765625,-30.440092086791992,293.3359069824219,9.914045333862305,-1.8404148817062378,236.33457946777344,-6.565820693969727,47.99921417236328,259.94061279296875,-7.018409729003906,86.61843872070312,269.1671142578125,22.155973434448242
894139,True,21.488357543945312,252.40037536621094,102.50061798095703,-65.84658813476562,266.83428955078125,93.8167724609375,-33.154170989990234,283.4947509765625,8.37783432006836,0.5453494191169739,243.700927734375,-9.434654235839844,49.12446594238281,264.0665283203125,-6.802043437957764,86.41304016113281,270.8726806640625,22.15808868408203
894140,True,21.95148277282715,252.47303771972656,103.00178527832031,-64.95691680908203,264.5152893066406,94.64253997802734,-35.32088088989258,269.4236755371094,7.340607166290283,2.275752305984497,248.93753051757812,-10.744725227355957,49.37667465209961,268.00946044921875,-6.304448127746582,85.7433853149414,273.1170349121094,22.147531509399414
894141,True,22.389822006225586,252.46588134765625,103.56708526611328,-64.01952362060547,262.2359619140625,95.2965316772461,-35.63684844970703,254.8405303955078,7.925813674926758,3.4864418506622314,253.53204345703125,-11.258101463317871,48.945350646972656,270.7766418457031,-5.759294033050537,85.18392944335938,275.01312255859375,22.296463012695312
894142,True,23.234207153320312,252.43798828125,104.83062744140625,-62.69186782836914,258.3952941894531,96.5931625366211,-34.17594528198242,240.92420959472656,10.911310195922852,4.27899169921875,257.0727233886719,-10.559313774108887,47.96802520751953,272.6627197265625,-4.7126665115356445,84.36710357666016,277.3279113769531,22.863323211669922
894143,True,23.638452529907227,252.4132537841797,105.67345428466797,-61.68718719482422,256.39495849609375,97.26889038085938,-31.806989669799805,229.4145965576172,14.526778221130371,4.706474304199219,259.5394592285156,-9.943294525146484,47.22757339477539,273.9134216308594,-3.953071117401123,83.83070373535156,278.6587219238281,23.339080810546875
894144,True,23.888338088989258,252.6815185546875,106.59334564208984,-60.550628662109375,255.03463745117188,97.91687774658203,-25.484222412109375,211.55137634277344,23.450115203857422,4.67316198348999,264.2878723144531,-8.957198143005371,46.02439880371094,275.9184265136719,-3.033181667327881,83.1161117553711,280.3329772949219,23.901880264282227
894145,True,23.819393157958984,252.7279510498047,106.73943328857422,-60.2917594909668,254.9227752685547,97.77828216552734,-23.951940536499023,208.27345275878906,25.86277961730957,4.61871337890625,265.0718688964844,-8.732958793640137,45.74745559692383,276.50146484375,-2.8096609115600586,82.9944839477539,280.6372375488281,24.067358016967773
894146,True,23.703031539916992,252.85153198242188,106.90291595458984,-59.87153244018555,254.75416564941406,97.40314483642578,-22.860567092895508,206.05409240722656,27.946081161499023,4.3472795486450195,266.0466613769531,-8.439391136169434,45.336666107177734,277.35150146484375,-2.5250000953674316,82.81214141845703,281.13787841796875,24.27663803100586
894147,True,23.601726531982422,253.24652099609375,107.22200775146484,-59.22803497314453,254.27561950683594,96.90638732910156,-21.39284896850586,203.60479736328125,31.011322021484375,3.813163995742798,267.5814514160156,-7.8827996253967285,44.67583084106445,278.7377014160156,-2.05414080619812,82.51365661621094,282.0243835449219,24.582639694213867
894148,True,23.504037857055664,253.462646484375,107.39108276367188,-58.7552604675293,253.5909881591797,96.30103302001953,-20.44463539123535,202.19332885742188,32.93744659423828,3.4947116374969482,268.5767517089844,-7.552696228027344,44.25895690917969,279.6900329589844,-1.7438485622406006,82.34487915039062,282.60760498046875,24.802913665771484
894149,True,23.375722885131836,253.8178253173828,107.54071044921875,-58.49951171875,253.20291137695312,95.92829895019531,-19.600309371948242,201.14566040039062,34.93913269042969,3.0835001468658447,270.0497131347656,-7.167891025543213,43.761375427246094,281.07781982421875,-1.3722989559173584,82.16368865966797,283.3868103027344,25.035879135131836
894150,True,23.248592376708984,254.10198974609375,107.59584045410156,-58.48265838623047,253.05030822753906,95.74563598632812,-19.142141342163086,200.61703491210938,36.27220916748047,2.782884359359741,271.2501220703125,-6.903643608093262,43.37220764160156,282.1786804199219,-1.1204838752746582,82.02095031738281,284.0509033203125,25.196741104125977
894151,True,23.058103561401367,254.3623809814453,107.7238540649414,-58.567073822021484,253.06207275390625,95.62284851074219,-18.86720848083496,200.39308166503906,37.385650634765625,2.5930228233337402,272.42425537109375,-6.560844898223877,43.08602523803711,283.2943420410156,-0.7439993619918823,81.94036102294922,284.5743408203125,25.490446090698242
